"DEPARTAMENTO","MUNICIPIO","CODIGO DANE","ARMAS MEDIOS","FECHA HECHO","GENERO","GRUPO ETARIO","CANTIDAD"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/09/2021","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/09/2021","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Quinchía","66594000","CONTUNDENTES","16/09/2021","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","23/09/2021","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","25/09/2021","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","26/09/2021","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","17/09/2021","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","23/09/2021","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","09/09/2021","FEMENINO","ADULTOS","2"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","25/09/2021","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","27/09/2021","MASCULINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","25/09/2021","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","27/09/2021","FEMENINO","ADULTOS","3"
"RISARALDA","Belén de Umbría","66088000","CONTUNDENTES","25/09/2021","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","31/08/2021","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","26/09/2021","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","29/09/2021","MASCULINO","MENORES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","25/09/2021","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","14/09/2021","MASCULINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","28/09/2021","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","28/09/2021","FEMENINO","ADULTOS","4"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","02/10/2021","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","02/10/2021","MASCULINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","03/10/2021","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","03/10/2021","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","04/10/2021","FEMENINO","ADULTOS","6"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","02/10/2021","FEMENINO","ADULTOS","5"
"RISARALDA","Quinchía","66594000","CONTUNDENTES","03/10/2021","FEMENINO","ADULTOS","1"
"RISARALDA","Quinchía","66594000","CONTUNDENTES","03/10/2021","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","22/12/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","26/12/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","01/01/2020","FEMENINO","ADULTOS","5"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","02/01/2020","FEMENINO","ADULTOS","3"
"RISARALDA","Marsella","66440000","CONTUNDENTES","03/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","04/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","06/01/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","03/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","25/12/2019","FEMENINO","ADULTOS","2"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","05/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","06/01/2020","MASCULINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","02/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","15/12/2019","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","19/12/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","07/12/2019","MASCULINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","08/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","06/01/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","04/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","10/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","12/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","08/12/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","12/01/2020","FEMENINO","ADULTOS","3"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","13/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","11/01/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","03/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","13/01/2020","MASCULINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","07/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Marsella","66440000","CONTUNDENTES","14/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","05/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","04/01/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","11/12/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","14/01/2020","MASCULINO","ADULTOS","2"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","24/12/2019","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","19/12/2019","MASCULINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","24/12/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","24/12/2019","MASCULINO","ADULTOS","1"
"RISARALDA","Pueblo Rico","66572000","CONTUNDENTES","01/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","01/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","13/01/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","01/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","14/01/2020","FEMENINO","ADULTOS","3"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","16/01/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","15/01/2020","FEMENINO","ADULTOS","5"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","15/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","17/01/2020","MASCULINO","ADULTOS","3"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","17/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","16/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Mistrató","66456000","CONTUNDENTES","14/01/2020","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","17/01/2020","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","19/01/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Santuario","66687000","CONTUNDENTES","18/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Belén de Umbría","66088000","CONTUNDENTES","20/12/2019","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","19/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Belén de Umbría","66088000","CONTUNDENTES","28/10/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","18/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","20/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","20/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","21/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","21/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","22/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","21/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Apía","66045000","CONTUNDENTES","30/10/2019","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Pueblo Rico","66572000","CONTUNDENTES","20/10/2019","MASCULINO","ADULTOS","1"
"RISARALDA","Pueblo Rico","66572000","CONTUNDENTES","24/10/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Pueblo Rico","66572000","CONTUNDENTES","21/10/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Pueblo Rico","66572000","CONTUNDENTES","15/09/2019","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","23/01/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Santuario","66687000","CONTUNDENTES","28/11/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Pueblo Rico","66572000","CONTUNDENTES","27/10/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Santuario","66687000","CONTUNDENTES","21/09/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Apía","66045000","CONTUNDENTES","14/09/2019","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/01/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","24/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Santuario","66687000","CONTUNDENTES","10/12/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","27/01/2020","FEMENINO","ADULTOS","3"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","27/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Santuario","66687000","CONTUNDENTES","26/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Apía","66045000","CONTUNDENTES","13/10/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","26/01/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Santuario","66687000","CONTUNDENTES","26/11/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","08/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Santuario","66687000","CONTUNDENTES","18/12/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","24/01/2020","FEMENINO","ADULTOS","4"
"RISARALDA","Santuario","66687000","CONTUNDENTES","05/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","29/01/2020","FEMENINO","ADULTOS","2"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","26/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","29/01/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Quinchía","66594000","CONTUNDENTES","21/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","30/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","30/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","30/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","02/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","30/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","03/02/2020","FEMENINO","ADULTOS","4"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","03/02/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","31/01/2020","FEMENINO","ADULTOS","4"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","31/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","01/02/2020","FEMENINO","ADULTOS","3"
"RISARALDA","Belén de Umbría","66088000","CONTUNDENTES","29/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","01/02/2020","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","04/02/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Quinchía","66594000","CONTUNDENTES","31/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","05/02/2020","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","05/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","06/02/2020","FEMENINO","ADULTOS","5"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","05/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","02/01/2020","FEMENINO","MENORES","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","02/01/2020","MASCULINO","MENORES","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","07/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","13/01/2020","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","13/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","02/02/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","09/02/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","07/02/2020","FEMENINO","ADULTOS","4"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","06/02/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","10/02/2020","MASCULINO","ADULTOS","2"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","09/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","09/02/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","11/02/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Apía","66045000","CONTUNDENTES","11/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","12/01/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","16/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","14/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","12/02/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","12/02/2020","MASCULINO","ADULTOS","2"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","12/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","26/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","12/02/2020","FEMENINO","ADULTOS","6"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","08/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","29/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","20/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","20/01/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","10/02/2020","FEMENINO","ADULTOS","4"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","13/02/2020","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","09/02/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","14/02/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","14/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","27/01/2020","FEMENINO","ADOLESCENTES","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","11/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","11/02/2020","FEMENINO","ADOLESCENTES","1"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","11/02/2020","MASCULINO","ADOLESCENTES","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","16/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","16/02/2020","FEMENINO","ADULTOS","4"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","11/02/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","13/02/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","17/02/2020","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","15/02/2020","MASCULINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","18/02/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","18/02/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","17/02/2020","MASCULINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","13/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","18/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","19/02/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","20/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Marsella","66440000","CONTUNDENTES","11/02/2020","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","01/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","15/01/2020","MASCULINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","21/02/2020","FEMENINO","ADULTOS","4"
"RISARALDA","Quinchía","66594000","CONTUNDENTES","18/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Quinchía","66594000","CONTUNDENTES","18/02/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","20/02/2020","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","20/02/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","22/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","23/02/2020","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","23/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","24/02/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Quinchía","66594000","CONTUNDENTES","19/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","24/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","25/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","04/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Marsella","66440000","CONTUNDENTES","25/02/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","26/02/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","26/02/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","28/01/2020","MASCULINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","26/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/02/2020","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","27/02/2020","FEMENINO","ADULTOS","4"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","15/01/2020","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","22/01/2020","MASCULINO","MENORES","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","22/01/2020","FEMENINO","MENORES","1"
"RISARALDA","Quinchía","66594000","CONTUNDENTES","28/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","18/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","27/02/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","28/02/2020","MASCULINO","ADULTOS","2"
"RISARALDA","Marsella","66440000","CONTUNDENTES","22/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","28/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/02/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","02/03/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","01/03/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","02/03/2020","FEMENINO","ADULTOS","7"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","01/12/2019","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","28/02/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","04/03/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","03/03/2020","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","03/03/2020","FEMENINO","ADULTOS","4"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","04/03/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Santuario","66687000","CONTUNDENTES","23/02/2020","MASCULINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","28/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","04/03/2020","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","04/03/2020","FEMENINO","ADULTOS","4"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","01/03/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Quinchía","66594000","CONTUNDENTES","06/03/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","07/03/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","06/03/2020","FEMENINO","ADULTOS","4"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","08/03/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","09/03/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","09/03/2020","FEMENINO","ADULTOS","5"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","08/03/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","09/03/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","25/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","25/02/2020","MASCULINO","MENORES","1"
"RISARALDA","Guática","66318000","CONTUNDENTES","11/03/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","04/03/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","26/02/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","07/03/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","11/03/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","12/03/2020","FEMENINO","ADULTOS","4"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","06/03/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","06/03/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","27/02/2020","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","11/03/2020","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","15/03/2020","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","13/03/2020","FEMENINO","ADULTOS","1"
